,ABATILLES PLATES,ABATILLES RED,AVECESAR,BADOIT 33cl,BAILEYS,BIERE SANS GLUTEN,Boisson Rouge,BRIE,CAFEGOURMAND,CAFEGOURMANDMENU,CAPPUCCINO,CHAMPAGNE BOUTEILLE,CHAMPAGNE COUPE,CHOCOLAT,COCA,COCA ZERO,Cocktail Saint Valentin alcoolisé,Cocktail Saint Valentin sans alcool,COMPOTEE CERISE NOIRE,Crème au bleu,CREME POIVRE VERT,CREMEBRULEE,CROQUANT,DECA,DESPERADOS,Dessert du jour,Domaine La Colombette Rosé,DOUBLE EXPRESSO,DUOSALADE,EVIAN,EXPRESSO,FRAICHEUR,FUMAX,GATEAUCAROTTE,GET,GIN,GRIMBERGEN,GROSSEFRITE,HAMBOURGEOIS DU MOMENT,HAMBOURGEOIS DU MOMENT MENU,HAMPE,HOEGGARDEN,INFUSION,JUS FRUIT MAISON,KEKETTE EXTRA,KEKETTE RED,KIR,LATTE MACCHIATTO,LILLET,MALIBU,MARTINI,MAX CUVEE ,MAXCHAMPETRE,MAXCHAMPETRE MENU,MAXCOCOTTE,MAXCOCOTTE MENU,MAXHALEINE,MAXHALEINE MENU,MAXIFLETTE,MAXIFLETTE MENU,MAXINUS,MAXINUS MENU,MAXNAUDOU,MAXNAUDOU MENU,MAXPARTOUT,MAXPARTOUT MENU,MAXPOUSSIN,MAXYONNAISE,MENU HAMBOURGEOIS,MENU PLAT,MINIMAX,MOKACCINO,MOUFLET,MOUSSECHOCO,NUGGETS,OASIS,ORANGINA,PAPOLLE BLANC MOEL,PAPOLLE BLANC SEC,PAPOLLE ROSE,PAPOLLE ROUGE,PASTIS,PATATEDOUCE,PELFORTH,PESTO,PICHET PUNCH,PICHET SANGRIA,PINEAU,PINT PELFORTH,PLANTAMAX,PLANTAMAX MENU,PLAT DU MOMENT,PORTO,PUNCH Maison,RED BULL,RHUM,RHUM ARRANGE,RICARD,SALADEASIAT,SANGRIA,SAUCE BARBECUE,Sauce Forestière,SAUCE POIVRE,SAUMON,SCHWEPPES,SIROP,SOUPEFRUIT,TAPAS,TARTARE,TEQUILA,THE,THE GLACE,TOURISTE,Verre de Boisson Rouge,Verre de Bordeaux Rouge Agape,VERRE MAX CUVEE,VERRE PAPOLLE BLANC MOEL,VERRE PAPOLLE BLANC SEC,VERRE PAPOLLE ROSE,VERRE PAPOLLE ROUGE,Verre Rosé la Colombette,VODKA,WHISKY,XAMAX,XAMAX MENU
MINIMAX_event,0.010416666666666666,0.0,0.010416666666666666,0.015625,0.005208333333333333,0.0,0.0,0.010416666666666666,0.041666666666666664,0.010416666666666666,0.0,0.0078125,0.0026041666666666665,0.0,0.08854166666666667,0.036458333333333336,0.0,0.0,0.0,0.010416666666666666,0.0,0.036458333333333336,0.036458333333333336,0.005208333333333333,0.0,0.0,0.0,0.0,0.026041666666666668,0.020833333333333332,0.041666666666666664,0.005208333333333333,0.0,0.005208333333333333,0.0,0.0,0.005208333333333333,0.40625,0.020833333333333332,0.0,0.010416666666666666,0.005208333333333333,0.005208333333333333,0.03125,0.010416666666666666,0.005208333333333333,0.0,0.0,0.0,0.005208333333333333,0.0,0.0,0.010416666666666666,0.0,0.015625,0.0,0.005208333333333333,0.0,0.08333333333333333,0.005208333333333333,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.0,0.026041666666666668,0.005208333333333333,0.015625,0.046875,0.026041666666666668,0.005208333333333333,0.484375,0.0,0.0625,0.11979166666666667,0.06770833333333333,0.10416666666666667,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.09895833333333333,0.020833333333333332,0.005208333333333333,0.0,0.0,0.0,0.005208333333333333,0.010416666666666666,0.005208333333333333,0.0,0.0,0.010416666666666666,0.005208333333333333,0.0,0.0,0.0,0.020833333333333332,0.0,0.041666666666666664,0.0,0.015625,0.005208333333333333,0.026041666666666668,0.015625,0.041666666666666664,0.015625,0.0,0.0,0.010416666666666666,0.052083333333333336,0.0,0.0,0.0,0.005208333333333333,0.005208333333333333,0.0,0.020833333333333332,0.005208333333333333,0.005208333333333333,0.0,0.005208333333333333,0.015625,0.0
MOKACCINO_event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOUFLET_event,0.001941747572815534,0.001941747572815534,0.004530744336569579,0.003236245954692557,0.0006472491909385113,0.0006472491909385113,0.0006472491909385113,0.003236245954692557,0.032362459546925564,0.025889967637540454,0.0006472491909385113,0.003883495145631068,0.0,0.0,0.0511326860841424,0.027831715210355986,0.0025889967637540453,0.0,0.0012944983818770227,0.012944983818770227,0.0006472491909385113,0.04271844660194175,0.016181229773462782,0.007119741100323625,0.003236245954692557,0.0,0.0,0.0006472491909385113,0.01488673139158576,0.005177993527508091,0.05825242718446602,0.005177993527508091,0.010355987055016181,0.007119741100323625,0.0006472491909385113,0.0,0.005177993527508091,0.31779935275080906,0.010355987055016181,0.0,0.008414239482200648,0.005825242718446602,0.003236245954692557,0.07378640776699029,0.004530744336569579,0.001941747572815534,0.0012944983818770227,0.0006472491909385113,0.0012944983818770227,0.0012944983818770227,0.0025889967637540453,0.0006472491909385113,0.010355987055016181,0.005825242718446602,0.01488673139158576,0.004530744336569579,0.004530744336569579,0.007766990291262136,0.04789644012944984,0.02459546925566343,0.020064724919093852,0.007119741100323625,0.012297734627831715,0.004530744336569579,0.022006472491909384,0.009061488673139158,0.01423948220064725,0.02330097087378641,0.07766990291262135,0.011003236245954692,0.08996763754045307,0.0,0.18381877022653723,0.05048543689320388,0.09967637540453074,0.045307443365695796,0.019417475728155338,0.0,0.0,0.0,0.0006472491909385113,0.0,0.08608414239482201,0.019417475728155338,0.001941747572815534,0.0012944983818770227,0.0,0.0006472491909385113,0.005825242718446602,0.006472491909385114,0.006472491909385114,0.0006472491909385113,0.001941747572815534,0.007766990291262136,0.0,0.0,0.0006472491909385113,0.001941747572815534,0.012297734627831715,0.0,0.020711974110032363,0.0006472491909385113,0.016181229773462782,0.005825242718446602,0.011650485436893204,0.01423948220064725,0.0343042071197411,0.007766990291262136,0.01488673139158576,0.0006472491909385113,0.007766990291262136,0.04401294498381877,0.004530744336569579,0.0,0.0,0.005825242718446602,0.006472491909385114,0.003236245954692557,0.006472491909385114,0.005825242718446602,0.0012944983818770227,0.0025889967637540453,0.0012944983818770227,0.018122977346278317,0.007766990291262136
MOUSSECHOCO_event,0.005376344086021506,0.0035842293906810036,0.016129032258064516,0.005376344086021506,0.007168458781362007,0.0017921146953405018,0.0,0.0035842293906810036,0.02867383512544803,0.010752688172043012,0.0017921146953405018,0.007168458781362007,0.002688172043010753,0.0017921146953405018,0.04659498207885305,0.03046594982078853,0.007168458781362007,0.0035842293906810036,0.0,0.04121863799283154,0.0,0.021505376344086023,0.012544802867383513,0.010752688172043012,0.0,0.0,0.0,0.0,0.026881720430107527,0.008960573476702509,0.05913978494623656,0.0017921146953405018,0.005376344086021506,0.0035842293906810036,0.0,0.0017921146953405018,0.010752688172043012,0.3817204301075269,0.025089605734767026,0.0,0.017921146953405017,0.012544802867383513,0.012544802867383513,0.06810035842293907,0.007168458781362007,0.007168458781362007,0.0,0.0,0.0017921146953405018,0.0035842293906810036,0.008960573476702509,0.0,0.023297491039426525,0.0,0.035842293906810034,0.0,0.010752688172043012,0.0,0.1774193548387097,0.008960573476702509,0.06093189964157706,0.0035842293906810036,0.04121863799283154,0.007168458781362007,0.06810035842293907,0.0017921146953405018,0.005376344086021506,0.02867383512544803,0.026881720430107527,0.0035842293906810036,0.06272401433691756,0.0,0.06093189964157706,0.5931899641577061,0.05555555555555555,0.05555555555555555,0.017921146953405017,0.0,0.0017921146953405018,0.0,0.0017921146953405018,0.0,0.1863799283154122,0.03763440860215054,0.007168458781362007,0.0035842293906810036,0.0,0.0,0.008960573476702509,0.016129032258064516,0.0017921146953405018,0.0,0.0,0.012544802867383513,0.0035842293906810036,0.0,0.0,0.0017921146953405018,0.021505376344086023,0.0,0.07706093189964158,0.0,0.03763440860215054,0.0035842293906810036,0.023297491039426525,0.014336917562724014,0.04121863799283154,0.014336917562724014,0.016129032258064516,0.0,0.0017921146953405018,0.07526881720430108,0.0035842293906810036,0.0,0.0017921146953405018,0.014336917562724014,0.007168458781362007,0.007168458781362007,0.0035842293906810036,0.014336917562724014,0.0035842293906810036,0.0017921146953405018,0.005376344086021506,0.04659498207885305,0.0035842293906810036
Magicard,0.003234501347708895,0.005929919137466307,0.009703504043126684,0.003234501347708895,0.001078167115902965,0.0016172506738544475,0.0,0.009164420485175202,0.06522911051212937,0.020485175202156335,0.001078167115902965,0.007008086253369272,0.0013477088948787063,0.001078167115902965,0.027493261455525605,0.012398921832884097,0.0005390835579514825,0.0,0.0,0.03504043126684636,0.0,0.05121293800539083,0.028032345013477088,0.014555256064690027,0.00431266846361186,0.0,0.0005390835579514825,0.001078167115902965,0.023180592991913745,0.004851752021563342,0.08140161725067385,0.004851752021563342,0.01078167115902965,0.007008086253369272,0.0,0.0,0.007008086253369272,0.18490566037735848,0.022102425876010783,0.0,0.011859838274932614,0.007008086253369272,0.004851752021563342,0.04582210242587601,0.01078167115902965,0.005929919137466307,0.00215633423180593,0.0016172506738544475,0.0016172506738544475,0.0005390835579514825,0.003234501347708895,0.0005390835579514825,0.01940700808625337,0.003234501347708895,0.015633423180592992,0.0026954177897574125,0.01293800539083558,0.005390835579514825,0.09973045822102426,0.018328840970350403,0.045283018867924525,0.008086253369272238,0.022102425876010783,0.0026954177897574125,0.044204851752021566,0.01078167115902965,0.0026954177897574125,0.03719676549865229,0.05876010781671159,0.008086253369272238,0.018867924528301886,0.0,0.01725067385444744,0.03504043126684636,0.01778975741239892,0.013477088948787063,0.00646900269541779,0.0005390835579514825,0.0005390835579514825,0.0016172506738544475,0.0016172506738544475,0.001078167115902965,0.17142857142857143,0.02857142857142857,0.007008086253369272,0.0037735849056603774,0.001078167115902965,0.00215633423180593,0.009164420485175202,0.015633423180592992,0.0037735849056603774,0.0,0.0016172506738544475,0.015633423180592992,0.0005390835579514825,0.0005390835579514825,0.0,0.0005390835579514825,0.020485175202156335,0.0005390835579514825,0.039892183288409704,0.0,0.029110512129380053,0.00862533692722372,0.00862533692722372,0.009703504043126684,0.06253369272237197,0.014016172506738544,0.013477088948787063,0.0,0.011859838274932614,0.04797843665768194,0.0037735849056603774,0.0005390835579514825,0.00215633423180593,0.01078167115902965,0.005929919137466307,0.0026954177897574125,0.007547169811320755,0.0037735849056603774,0.0037735849056603774,0.0005390835579514825,0.001078167115902965,0.02425876010781671,0.0037735849056603774
Map,0.0015436863229391787,0.005557270762581044,0.0043223217042297,0.00216116085211485,0.0018524235875270144,0.0009262117937635072,0.0,0.006792219820932387,0.05125038592158074,0.017906761346094473,0.00030873726458783575,0.004476690336523618,0.0013893176906452608,0.00030873726458783575,0.02037665946279716,0.011732016054337758,0.0009262117937635072,0.0015436863229391787,0.0,0.030256251929607902,0.0,0.03828342080889163,0.02686014201914171,0.013584439641864773,0.002778635381290522,0.0009262117937635072,0.0,0.0006174745291756715,0.012040753318925594,0.001234949058351343,0.062364927446742824,0.0033961099104661933,0.011732016054337758,0.0043223217042297,0.0,0.00030873726458783575,0.008953380673047236,0.12966965112689102,0.012658227848101266,0.0,0.011732016054337758,0.004013584439641865,0.003704847175054029,0.026551404754553875,0.00802716887928373,0.0030873726458783574,0.001234949058351343,0.0009262117937635072,0.0006174745291756715,0.0018524235875270144,0.002469898116702686,0.0009262117937635072,0.011732016054337758,0.0030873726458783574,0.009570855202222908,0.0033961099104661933,0.006174745291756715,0.002778635381290522,0.060512503859215805,0.011114541525162088,0.02531645569620253,0.005248533497993208,0.011423278789749922,0.002778635381290522,0.03210867551713492,0.0086446434084594,0.0009262117937635072,0.0172892868169188,0.04353195430688484,0.0086446434084594,0.011114541525162088,0.0,0.01605433775856746,0.02778635381290522,0.015128125964803951,0.00802716887928373,0.007409694350108058,0.0,0.0,0.0018524235875270144,0.00216116085211485,0.00030873726458783575,0.09694350108058043,0.02253782031491201,0.004013584439641865,0.00216116085211485,0.0,0.0015436863229391787,0.007100957085520223,0.014201914171040445,0.004939796233405372,0.00030873726458783575,0.0009262117937635072,0.009570855202222908,0.001234949058351343,0.00030873726458783575,0.0,0.00216116085211485,0.018524235875270145,0.00030873726458783575,0.018524235875270145,0.00030873726458783575,0.01667181228774313,0.0086446434084594,0.006483482556344551,0.0030873726458783574,0.03704847175054029,0.008953380673047236,0.009879592466810744,0.00030873726458783575,0.0086446434084594,0.02562519296079037,0.004013584439641865,0.0,0.0015436863229391787,0.012658227848101266,0.005866008027168879,0.0033961099104661933,0.002778635381290522,0.008335906143871565,0.00216116085211485,0.001234949058351343,0.00216116085211485,0.01389317690645261,0.0015436863229391787
MaxATable,0.002770083102493075,0.00554016620498615,0.013850415512465374,0.0,0.00554016620498615,0.002770083102493075,0.0,0.00554016620498615,0.08310249307479224,0.013850415512465374,0.0,0.004155124653739612,0.0013850415512465374,0.0,0.0221606648199446,0.019390581717451522,0.0,0.0,0.0,0.036011080332409975,0.0,0.04709141274238227,0.030470914127423823,0.027700831024930747,0.002770083102493075,0.0,0.0,0.0,0.027700831024930747,0.0,0.10803324099722991,0.013850415512465374,0.01662049861495845,0.019390581717451522,0.0,0.0,0.013850415512465374,0.23545706371191136,0.0221606648199446,0.0,0.008310249307479225,0.008310249307479225,0.00554016620498615,0.060941828254847646,0.00554016620498615,0.008310249307479225,0.0,0.0,0.0,0.00554016620498615,0.008310249307479225,0.002770083102493075,0.013850415512465374,0.0,0.01662049861495845,0.008310249307479225,0.002770083102493075,0.00554016620498615,0.09141274238227147,0.0110803324099723,0.055401662049861494,0.008310249307479225,0.0221606648199446,0.00554016620498615,0.04709141274238227,0.0,0.0,0.030470914127423823,0.038781163434903045,0.002770083102493075,0.027700831024930747,0.0,0.038781163434903045,0.024930747922437674,0.0332409972299169,0.013850415512465374,0.0110803324099723,0.0,0.0,0.002770083102493075,0.008310249307479225,0.0,0.11634349030470914,0.036011080332409975,0.002770083102493075,0.0,0.0,0.00554016620498615,0.008310249307479225,0.019390581717451522,0.0,0.00554016620498615,0.0,0.0221606648199446,0.0,0.0,0.0,0.0,0.027700831024930747,0.0,0.030470914127423823,0.002770083102493075,0.04155124653739612,0.008310249307479225,0.008310249307479225,0.002770083102493075,0.04155124653739612,0.008310249307479225,0.008310249307479225,0.0,0.002770083102493075,0.027700831024930747,0.002770083102493075,0.0,0.002770083102493075,0.030470914127423823,0.008310249307479225,0.002770083102493075,0.008310249307479225,0.008310249307479225,0.002770083102493075,0.0,0.002770083102493075,0.019390581717451522,0.0
NUGGETS_event,0.005221932114882507,0.007832898172323759,0.007832898172323759,0.007832898172323759,0.010443864229765013,0.0,0.005221932114882507,0.015665796344647518,0.033942558746736295,0.018276762402088774,0.0,0.005221932114882507,0.0013054830287206266,0.0,0.044386422976501305,0.015665796344647518,0.0,0.0026109660574412533,0.015665796344647518,0.0731070496083551,0.0,0.06527415143603134,0.02610966057441253,0.007832898172323759,0.013054830287206266,0.0,0.0,0.0,0.013054830287206266,0.013054830287206266,0.0783289817232376,0.0,0.007832898172323759,0.007832898172323759,0.0026109660574412533,0.0026109660574412533,0.010443864229765013,0.33159268929503916,0.028720626631853787,0.0,0.015665796344647518,0.015665796344647518,0.005221932114882507,0.05483028720626632,0.007832898172323759,0.007832898172323759,0.0,0.0,0.0,0.0026109660574412533,0.0026109660574412533,0.0,0.013054830287206266,0.007832898172323759,0.018276762402088774,0.0,0.007832898172323759,0.0026109660574412533,0.10704960835509138,0.033942558746736295,0.031331592689295036,0.013054830287206266,0.013054830287206266,0.0,0.044386422976501305,0.005221932114882507,0.020887728459530026,0.08616187989556136,0.06527415143603134,0.007832898172323759,0.05483028720626632,0.0026109660574412533,0.044386422976501305,0.07049608355091384,0.47780678851174935,0.06005221932114883,0.028720626631853787,0.0,0.0,0.0,0.0026109660574412533,0.0026109660574412533,0.17232375979112272,0.028720626631853787,0.018276762402088774,0.0026109660574412533,0.0,0.0,0.015665796344647518,0.0026109660574412533,0.0026109660574412533,0.0,0.0026109660574412533,0.018276762402088774,0.0026109660574412533,0.005221932114882507,0.005221932114882507,0.0,0.015665796344647518,0.0,0.1122715404699739,0.0,0.07571801566579635,0.013054830287206266,0.028720626631853787,0.013054830287206266,0.044386422976501305,0.010443864229765013,0.020887728459530026,0.0,0.007832898172323759,0.06266318537859007,0.010443864229765013,0.0,0.0,0.007832898172323759,0.005221932114882507,0.007832898172323759,0.010443864229765013,0.0,0.0026109660574412533,0.0026109660574412533,0.0026109660574412533,0.015665796344647518,0.0
News,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.03125,0.03125,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.03125,0.0,0.041666666666666664,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.052083333333333336,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.010416666666666666,0.15625,0.010416666666666666,0.0,0.0,0.020833333333333332,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.010416666666666666,0.0,0.0,0.0,0.08333333333333333,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.0,0.010416666666666666,0.010416666666666666,0.0,0.0,0.07291666666666667,0.020833333333333332,0.0,0.0,0.010416666666666666,0.010416666666666666,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10416666666666667,0.010416666666666666,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.010416666666666666,0.0,0.0,0.010416666666666666,0.0,0.010416666666666666,0.020833333333333332,0.0,0.020833333333333332,0.0,0.010416666666666666,0.020833333333333332,0.0,0.0,0.0,0.052083333333333336,0.010416666666666666,0.03125,0.0,0.010416666666666666,0.0,0.0,0.010416666666666666,0.020833333333333332,0.020833333333333332
NoughtsAndCrosses,0.001943634596695821,0.0029154518950437317,0.007774538386783284,0.001943634596695821,0.003887269193391642,0.001943634596695821,0.0,0.00826044703595724,0.05490767735665695,0.02089407191448008,0.0009718172983479105,0.006316812439261419,0.0014577259475218659,0.0,0.033527696793002916,0.014091350826044704,0.0009718172983479105,0.00048590864917395527,0.0,0.0369290573372206,0.0,0.052478134110787174,0.03012633624878523,0.01652089407191448,0.004373177842565598,0.0,0.0,0.0009718172983479105,0.014577259475218658,0.006316812439261419,0.06365403304178814,0.004373177842565598,0.004373177842565598,0.007774538386783284,0.00048590864917395527,0.0,0.004373177842565598,0.2055393586005831,0.021865889212827987,0.0,0.00826044703595724,0.006316812439261419,0.007774538386783284,0.04421768707482993,0.007288629737609329,0.006802721088435374,0.0014577259475218659,0.00048590864917395527,0.0024295432458697765,0.0014577259475218659,0.0024295432458697765,0.0009718172983479105,0.013605442176870748,0.004373177842565598,0.012633624878522837,0.0029154518950437317,0.006802721088435374,0.003887269193391642,0.09863945578231292,0.018950437317784258,0.029640427599611274,0.007288629737609329,0.02089407191448008,0.003887269193391642,0.043245869776482024,0.013119533527696793,0.004373177842565598,0.034013605442176874,0.062196307094266275,0.00826044703595724,0.025267249757045675,0.0,0.03741496598639456,0.05587949465500486,0.03595724003887269,0.02089407191448008,0.012147716229348883,0.0,0.0,0.001943634596695821,0.003401360544217687,0.00048590864917395527,0.1511175898931001,0.021379980563654033,0.007774538386783284,0.0029154518950437317,0.00048590864917395527,0.003401360544217687,0.005344995140913508,0.011661807580174927,0.004373177842565598,0.0,0.0014577259475218659,0.009718172983479106,0.001943634596695821,0.00048590864917395527,0.0,0.001943634596695821,0.01652089407191448,0.0009718172983479105,0.04518950437317784,0.0,0.031098153547133137,0.008746355685131196,0.011661807580174927,0.004859086491739553,0.04227405247813411,0.012633624878522837,0.012147716229348883,0.0,0.011175898931000973,0.038872691933916424,0.0029154518950437317,0.0,0.0009718172983479105,0.00923226433430515,0.006802721088435374,0.003887269193391642,0.0058309037900874635,0.005344995140913508,0.0024295432458697765,0.0009718172983479105,0.0009718172983479105,0.0228377065111759,0.003401360544217687
OASIS_event,0.0,0.0,0.02617801047120419,0.0,0.005235602094240838,0.0,0.0,0.015706806282722512,0.06282722513089005,0.031413612565445025,0.0,0.010471204188481676,0.0,0.0,0.041884816753926704,0.015706806282722512,0.0,0.0,0.005235602094240838,0.020942408376963352,0.0,0.05759162303664921,0.031413612565445025,0.010471204188481676,0.0,0.005235602094240838,0.0,0.0,0.010471204188481676,0.005235602094240838,0.08900523560209424,0.005235602094240838,0.0,0.010471204188481676,0.0,0.0,0.0,0.44502617801047123,0.015706806282722512,0.0,0.010471204188481676,0.010471204188481676,0.005235602094240838,0.03664921465968586,0.005235602094240838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005235602094240838,0.010471204188481676,0.05759162303664921,0.015706806282722512,0.010471204188481676,0.005235602094240838,0.1099476439790576,0.02617801047120419,0.03664921465968586,0.005235602094240838,0.015706806282722512,0.005235602094240838,0.08376963350785341,0.010471204188481676,0.010471204188481676,0.05759162303664921,0.08900523560209424,0.010471204188481676,0.1099476439790576,0.0,0.041884816753926704,0.15706806282722513,0.11518324607329843,0.5445026178010471,0.005235602094240838,0.0,0.0,0.0,0.0,0.0,0.16230366492146597,0.0,0.010471204188481676,0.0,0.0,0.0,0.010471204188481676,0.010471204188481676,0.005235602094240838,0.0,0.0,0.015706806282722512,0.0,0.0,0.0,0.0,0.020942408376963352,0.0,0.13612565445026178,0.0,0.020942408376963352,0.0,0.015706806282722512,0.005235602094240838,0.06282722513089005,0.020942408376963352,0.010471204188481676,0.0,0.005235602094240838,0.015706806282722512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005235602094240838,0.0,0.0,0.04712041884816754,0.005235602094240838
ORANGINA_event,0.017241379310344827,0.0,0.008620689655172414,0.0,0.008620689655172414,0.0,0.0,0.017241379310344827,0.07758620689655173,0.017241379310344827,0.0,0.008620689655172414,0.0,0.0,0.05172413793103448,0.034482758620689655,0.0,0.008620689655172414,0.0,0.05172413793103448,0.0,0.1896551724137931,0.06896551724137931,0.02586206896551724,0.0,0.008620689655172414,0.0,0.0,0.02586206896551724,0.008620689655172414,0.0603448275862069,0.0,0.0,0.017241379310344827,0.0,0.0,0.008620689655172414,0.5603448275862069,0.0603448275862069,0.0,0.02586206896551724,0.0,0.008620689655172414,0.04310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.21551724137931033,0.07758620689655173,0.034482758620689655,0.0,0.0603448275862069,0.0,0.10344827586206896,0.034482758620689655,0.008620689655172414,0.08620689655172414,0.12931034482758622,0.02586206896551724,0.10344827586206896,0.0,0.06896551724137931,0.11206896551724138,0.07758620689655173,0.017241379310344827,0.6551724137931034,0.0,0.0,0.0,0.0,0.0,0.20689655172413793,0.0,0.008620689655172414,0.0,0.0,0.0,0.008620689655172414,0.008620689655172414,0.0,0.008620689655172414,0.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.15517241379310345,0.0,0.017241379310344827,0.017241379310344827,0.008620689655172414,0.0,0.08620689655172414,0.017241379310344827,0.02586206896551724,0.0,0.008620689655172414,0.034482758620689655,0.008620689655172414,0.0,0.0,0.008620689655172414,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0
PAPOLLE BLANC MOEL_event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPOLLE BLANC SEC_event,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.05,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0
