"D.PersonID","D.OrderHeaderID","H.ID","DeviceID","H.CreationDatetime","H.H.LastEditionDatetime","D.WorkspaceLocation","user_visit","H.NbDiners","nb_visits","avg_ticketU","Date","pch_freq"
"37005",3408,3408,"8","2017-06-22 10:22:46.060","2017-06-22 11:08:40.420","NULL",0,2,1,2,2017-06-22,0
"37006",3409,3409,"2","2017-06-22 11:03:39.053","2017-06-22 11:03:39.053","NULL",0,2,1,13,2017-06-22,0
"37007",3409,3409,"2","2017-06-22 11:03:39.053","2017-06-22 11:03:39.053","NULL",0,2,1,16,2017-06-22,0
"37008",3410,3410,"8","2017-06-22 18:00:27.847","2017-06-22 18:50:46.843","NULL",0,2,1,2,2017-06-22,0
"37009",3410,3410,"8","2017-06-22 18:00:27.847","2017-06-22 18:50:46.843","NULL",0,2,1,13.5,2017-06-22,0
"37010",3415,3415,"15877","2017-06-22 20:09:52.867","2017-06-22 20:13:52.017","NULL",1,1,2,44.025,2017-06-22,0
"37010",3411,3411,"4","2017-06-22 18:08:26.370","2017-06-22 19:50:45.790","NULL",1,1,2,44.025,2017-06-22,0
"37011",3411,3411,"4","2017-06-22 18:08:26.370","2017-06-22 19:50:45.790","NULL",0,1,1,33,2017-06-22,0
"37012",3413,3413,"6","2017-06-22 18:35:00.360","2017-06-22 19:23:27.947","NULL",1,2,2,10.015,2017-06-22,0
"37012",3412,3412,"15876","2017-06-22 18:31:03.977","2017-06-22 18:48:56.463","NULL",1,1,2,10.015,2017-06-22,0
"37017",3414,3414,"10","2017-06-22 19:21:44.767","2017-06-22 19:21:44.767","NULL",0,3,1,10,2017-06-22,0
"37018",3414,3414,"10","2017-06-22 19:21:44.767","2017-06-22 19:21:44.767","NULL",0,3,1,19,2017-06-22,0
"37020",3414,3414,"10","2017-06-22 19:21:44.767","2017-06-22 19:21:44.767","NULL",0,3,1,16,2017-06-22,0
"37022",3416,3416,"15878","2017-06-22 20:14:49.837","2017-06-22 20:15:37.720","NULL",0,1,1,29.7,2017-06-22,0
"37023",3417,3417,"9","2017-06-23 10:07:16.507","2017-06-23 11:33:47.270","NULL",0,2,1,8.5,2017-06-23,0
"37024",3417,3417,"9","2017-06-23 10:07:16.507","2017-06-23 11:33:47.270","NULL",0,2,1,8.5,2017-06-23,0
"37025",3419,3419,"308","2017-06-23 10:15:17.353","2017-06-23 10:35:09.137","NULL",0,1,1,20,2017-06-23,0
"37026",3420,3420,"4","2017-06-23 10:43:57.027","2017-06-23 10:43:57.027","NULL",0,2,1,19,2017-06-23,0
"37027",3420,3420,"4","2017-06-23 10:43:57.027","2017-06-23 10:43:57.027","NULL",0,2,1,16,2017-06-23,0
"37028",3421,3421,"16","2017-06-23 11:01:01.487","2017-06-23 11:01:01.487","NULL",0,4,1,14,2017-06-23,0
"37029",3423,3423,"15880","2017-06-23 17:19:36.783","2017-06-23 17:33:58.373","NULL",1,1,2,33.1,2017-06-23,0
"37029",3421,3421,"16","2017-06-23 11:01:01.487","2017-06-23 11:01:01.487","NULL",1,4,2,33.1,2017-06-23,0
"37030",3421,3421,"16","2017-06-23 11:01:01.487","2017-06-23 11:01:01.487","NULL",0,4,1,13.5,2017-06-23,0
"37031",3421,3421,"16","2017-06-23 11:01:01.487","2017-06-23 11:01:01.487","NULL",0,4,1,14.5,2017-06-23,0
"37032",3422,3422,"7","2017-06-23 11:17:51.087","2017-06-23 11:17:51.087","NULL",0,2,1,10,2017-06-23,0
"37033",3422,3422,"7","2017-06-23 11:17:51.087","2017-06-23 11:17:51.087","NULL",0,2,1,10.5,2017-06-23,0
"37038",3424,3424,"15881","2017-06-23 17:24:31.737","2017-06-23 17:25:55.153","NULL",0,1,1,16.2,2017-06-23,0
"37040",3426,3426,"15882","2017-06-23 19:00:21.553","2017-06-23 19:00:49.627","NULL",1,1,2,15.95,2017-06-23,0
"37040",3425,3425,"11","2017-06-23 17:48:52.273","2017-06-23 18:44:56.877","NULL",1,2,2,15.95,2017-06-23,0
"37041",3425,3425,"11","2017-06-23 17:48:52.273","2017-06-23 18:44:56.877","NULL",0,2,1,15.2,2017-06-23,0
"37043",3427,3427,"5","2017-06-23 19:03:29.047","2017-06-23 19:03:55.017","NULL",0,1,1,8,2017-06-23,0
"37044",3427,3427,"5","2017-06-23 19:03:29.047","2017-06-23 19:03:55.017","NULL",0,1,1,12,2017-06-23,0
"37045",3428,3428,"2","2017-06-23 19:12:34.130","2017-06-23 20:22:59.563","NULL",0,2,1,5.3,2017-06-23,0
"37046",3428,3428,"2","2017-06-23 19:12:34.130","2017-06-23 20:22:59.563","NULL",0,2,1,16,2017-06-23,0
"37047",3431,3431,"3","2017-06-23 19:24:26.337","2017-06-23 20:50:55.437","NULL",0,4,1,15.7,2017-06-23,0
"37048",3431,3431,"3","2017-06-23 19:24:26.337","2017-06-23 20:50:55.437","NULL",0,4,1,3,2017-06-23,0
"37049",3431,3431,"3","2017-06-23 19:24:26.337","2017-06-23 20:50:55.437","NULL",0,4,1,3,2017-06-23,0
"37050",3431,3431,"3","2017-06-23 19:24:26.337","2017-06-23 20:50:55.437","NULL",0,4,1,5,2017-06-23,0
"37051",3429,3429,"15883","2017-06-23 19:13:28.923","2017-06-23 19:14:37.487","NULL",0,1,1,27.1,2017-06-23,0
"37052",3430,3430,"15884","2017-06-23 19:23:05.590","2017-06-23 19:41:25.670","NULL",0,1,1,61.92,2017-06-23,0
"37053",3432,3432,"9","2017-06-24 11:23:40.927","2017-06-24 12:57:10.547","NULL",0,2,1,0,2017-06-24,0
"37054",3432,3432,"9","2017-06-24 11:23:40.927","2017-06-24 12:57:10.547","NULL",0,2,1,0,2017-06-24,0
"37055",3433,3433,"4","2017-06-24 12:00:16.020","2017-06-24 12:00:16.020","NULL",0,2,1,10,2017-06-24,0
"37056",3433,3433,"4","2017-06-24 12:00:16.020","2017-06-24 12:00:16.020","NULL",0,2,1,16,2017-06-24,0
"37057",3434,3434,"4","2017-06-24 17:54:43.290","2017-06-24 18:51:34.560","NULL",0,2,1,3,2017-06-24,0
"37058",3434,3434,"4","2017-06-24 17:54:43.290","2017-06-24 18:51:34.560","NULL",0,2,1,3,2017-06-24,0
"37059",3438,3438,"4","2017-06-24 19:09:40.170","2017-06-24 19:19:48.753","NULL",1,1,2,8.6,2017-06-24,0
"37059",3435,3435,"15887","2017-06-24 18:08:11.100","2017-06-24 18:08:29.353","NULL",1,1,2,8.6,2017-06-24,0
"37060",3436,3436,"11","2017-06-24 18:27:13.270","2017-06-24 19:33:17.183","NULL",0,4,1,3,2017-06-24,0
"37061",3436,3436,"11","2017-06-24 18:27:13.270","2017-06-24 19:33:17.183","NULL",0,4,1,4,2017-06-24,0
"37062",3436,3436,"11","2017-06-24 18:27:13.270","2017-06-24 19:33:17.183","NULL",0,4,1,2.5,2017-06-24,0
"37063",3436,3436,"11","2017-06-24 18:27:13.270","2017-06-24 19:33:17.183","NULL",0,4,1,3,2017-06-24,0
"37064",3437,3437,"2","2017-06-24 18:38:35.503","2017-06-24 19:35:22.627","NULL",0,2,1,4,2017-06-24,0
"37065",3437,3437,"2","2017-06-24 18:38:35.503","2017-06-24 19:35:22.627","NULL",0,2,1,4,2017-06-24,0
"37066",3438,3438,"4","2017-06-24 19:09:40.170","2017-06-24 19:19:48.753","NULL",0,1,1,46,2017-06-24,0
"37067",3439,3439,"9","2017-06-24 19:25:41.973","2017-06-24 19:25:41.973","NULL",0,2,1,19.5,2017-06-24,0
"37068",3439,3439,"9","2017-06-24 19:25:41.973","2017-06-24 19:25:41.973","NULL",0,2,1,22.5,2017-06-24,0
"37069",3438,3438,"4","2017-06-24 19:09:40.170","2017-06-24 19:19:48.753","NULL",0,1,1,3.2,2017-06-24,0
"3707",124,124,"4","2016-04-17 17:51:02.897","2016-04-17 17:51:02.897","NULL",0,2,1,20,2016-04-17,0
"37070",3440,3440,"7","2017-06-24 19:47:49.707","2017-06-24 19:47:49.707","NULL",0,2,1,25,2017-06-24,0
"37071",3440,3440,"7","2017-06-24 19:47:49.707","2017-06-24 19:47:49.707","NULL",0,2,1,21.5,2017-06-24,0
"37072",3443,3443,"15893","2017-06-25 18:49:43.793","2017-06-25 20:40:46.483","NULL",1,1,3,14.71,2017-06-25,0
"37072",3442,3442,"15892","2017-06-25 18:20:11.543","2017-06-25 18:22:34.163","NULL",1,1,3,14.71,2017-06-25,0
"37072",3441,3441,"15891","2017-06-25 18:12:04.393","2017-06-25 18:12:42.910","NULL",1,1,3,14.71,2017-06-25,0
"37075",3450,3450,"15898","2017-06-25 20:08:44.947","2017-06-25 20:09:05.123","NULL",1,1,2,22.6,2017-06-25,0
"37075",3444,3444,"3","2017-06-25 18:51:19.707","2017-06-25 18:51:19.707","NULL",1,3,2,22.6,2017-06-25,0
"37076",3444,3444,"3","2017-06-25 18:51:19.707","2017-06-25 18:51:19.707","NULL",0,3,1,12.5,2017-06-25,0
"37077",3444,3444,"3","2017-06-25 18:51:19.707","2017-06-25 18:51:19.707","NULL",0,3,1,22.5,2017-06-25,0
"3708",124,124,"4","2016-04-17 17:51:02.897","2016-04-17 17:51:02.897","NULL",0,2,1,21,2016-04-17,0
"37080",3445,3445,"11","2017-06-25 18:59:25.887","2017-06-25 18:59:25.887","NULL",0,3,1,13,2017-06-25,0
"37081",3445,3445,"11","2017-06-25 18:59:25.887","2017-06-25 18:59:25.887","NULL",0,3,1,13,2017-06-25,0
"37082",3445,3445,"11","2017-06-25 18:59:25.887","2017-06-25 18:59:25.887","NULL",0,3,1,13,2017-06-25,0
"37083",3447,3447,"15895","2017-06-25 19:06:14.263","2017-06-25 19:06:52.747","NULL",1,1,2,22.95,2017-06-25,0
"37083",3446,3446,"15894","2017-06-25 19:04:35.300","2017-06-25 19:05:18.190","NULL",1,1,2,22.95,2017-06-25,0
"37085",3448,3448,"15896","2017-06-25 19:13:00.837","2017-06-25 19:14:24.437","NULL",0,1,1,28.8,2017-06-25,0
"37086",3449,3449,"15897","2017-06-25 19:21:38.133","2017-06-25 19:21:51.533","NULL",0,1,1,4.5,2017-06-25,0
"37089",3451,3451,"3","2017-06-26 10:10:36.197","2017-06-26 10:10:36.197","NULL",0,3,1,16.5,2017-06-26,0
"3709",125,125,"10","2016-04-17 18:01:26.990","2016-04-17 18:01:26.990","NULL",0,2,1,21,2016-04-17,0
"37090",3451,3451,"3","2017-06-26 10:10:36.197","2017-06-26 10:10:36.197","NULL",0,3,1,16.5,2017-06-26,0
"37091",3451,3451,"3","2017-06-26 10:10:36.197","2017-06-26 10:10:36.197","NULL",0,3,1,21.5,2017-06-26,0
"37092",3452,3452,"11","2017-06-26 10:16:58.357","2017-06-26 11:29:42.267","NULL",0,3,1,9.75,2017-06-26,0
"37093",3452,3452,"11","2017-06-26 10:16:58.357","2017-06-26 11:29:42.267","NULL",0,3,1,11.25,2017-06-26,0
"37094",3452,3452,"11","2017-06-26 10:16:58.357","2017-06-26 11:29:42.267","NULL",0,3,1,10.5,2017-06-26,0
"37095",3453,3453,"9","2017-06-26 10:34:41.083","2017-06-26 11:51:47.840","NULL",0,2,1,31.15,2017-06-26,0
"37096",3453,3453,"9","2017-06-26 10:34:41.083","2017-06-26 11:51:47.840","NULL",0,2,1,17.75,2017-06-26,0
"37097",3454,3454,"4","2017-06-26 10:46:37.537","2017-06-26 11:38:41.890","NULL",0,2,1,19.5,2017-06-26,0
"37098",3454,3454,"4","2017-06-26 10:46:37.537","2017-06-26 11:38:41.890","NULL",0,2,1,16,2017-06-26,0
"37099",3455,3455,"5","2017-06-26 10:53:47.963","2017-06-26 10:53:47.963","NULL",0,3,1,14,2017-06-26,0
"3710",125,125,"10","2016-04-17 18:01:26.990","2016-04-17 18:01:26.990","NULL",0,2,1,20,2016-04-17,0
"37100",3455,3455,"5","2017-06-26 10:53:47.963","2017-06-26 10:53:47.963","NULL",0,3,1,14.5,2017-06-26,0
"37101",3455,3455,"5","2017-06-26 10:53:47.963","2017-06-26 10:53:47.963","NULL",0,3,1,13.5,2017-06-26,0
"37102",3456,3456,"7","2017-06-26 11:00:38.917","2017-06-26 11:00:38.917","NULL",0,1,1,47,2017-06-26,0
"37106",3459,3459,"15899","2017-06-26 19:56:06.410","2017-06-26 19:56:23.200","NULL",1,1,2,9.3,2017-06-26,0
"37106",3458,3458,"4","2017-06-26 18:02:44.873","2017-06-26 18:45:03.870","NULL",1,2,2,9.3,2017-06-26,0
"37107",3458,3458,"4","2017-06-26 18:02:44.873","2017-06-26 18:45:03.870","NULL",0,2,1,6,2017-06-26,0
"37112",3461,3461,"4","2017-06-27 10:07:40.617","2017-06-27 10:42:35.487","NULL",0,2,1,22,2017-06-27,0
"37113",3461,3461,"4","2017-06-27 10:07:40.617","2017-06-27 10:42:35.487","NULL",0,2,1,18,2017-06-27,0
"37115",3462,3462,"9","2017-06-27 10:19:47.590","2017-06-27 11:04:34.340","NULL",0,2,1,0,2017-06-27,0
"37116",3462,3462,"9","2017-06-27 10:19:47.590","2017-06-27 11:04:34.340","NULL",0,2,1,3.5,2017-06-27,0
"37117",3466,3466,"6","2017-06-27 11:22:29.127","2017-06-27 11:22:29.220","NULL",1,1,3,17.5,2017-06-27,0
"37117",3464,3464,"15917","2017-06-27 10:39:00.040","2017-06-27 10:39:56.403","NULL",1,1,3,17.5,2017-06-27,0
"37117",3463,3463,"15916","2017-06-27 10:27:39.987","2017-06-27 10:28:36.023","NULL",1,1,3,17.5,2017-06-27,0
"37120",3465,3465,"4","2017-06-27 11:14:00.367","2017-06-27 12:21:40.747","NULL",0,2,1,14.7,2017-06-27,0
"37121",3465,3465,"4","2017-06-27 11:14:00.367","2017-06-27 12:21:40.747","NULL",0,2,1,15.5,2017-06-27,0
"37123",3468,3468,"4","2017-06-27 17:34:21.290","2017-06-27 18:42:47.650","NULL",0,2,1,0.5,2017-06-27,0
"37124",3468,3468,"4","2017-06-27 17:34:21.290","2017-06-27 18:42:47.650","NULL",0,2,1,0.5,2017-06-27,0
"37125",3470,3470,"11","2017-06-27 18:11:10.180","2017-06-27 19:36:15.930","NULL",0,4,1,0,2017-06-27,0
"37126",3470,3470,"11","2017-06-27 18:11:10.180","2017-06-27 19:36:15.930","NULL",0,4,1,0,2017-06-27,0
"37127",3470,3470,"11","2017-06-27 18:11:10.180","2017-06-27 19:36:15.930","NULL",0,4,1,3,2017-06-27,0
"37129",3470,3470,"11","2017-06-27 18:11:10.180","2017-06-27 19:36:15.930","NULL",0,4,1,0,2017-06-27,0
"37130",3471,3471,"2","2017-06-27 18:45:36.327","2017-06-27 19:20:26.690","NULL",0,1,1,14.9,2017-06-27,0
"37131",3472,3472,"7","2017-06-27 19:11:14.897","2017-06-27 19:11:14.897","NULL",0,2,1,20,2017-06-27,0
"37132",3472,3472,"7","2017-06-27 19:11:14.897","2017-06-27 19:11:14.897","NULL",0,2,1,19,2017-06-27,0
"37133",3480,3480,"308","2017-06-28 11:26:00.317","2017-06-28 11:26:00.410","NULL",1,1,3,72.0666666666667,2017-06-28,0
"37133",3473,3473,"15920","2017-06-28 10:04:06.803","2017-06-28 10:07:46.330","NULL",1,5,3,72.0666666666667,2017-06-28,0
"37133",3475,3475,"6","2017-06-28 10:30:04.150","2017-06-28 11:15:18.947","NULL",1,1,3,72.0666666666667,2017-06-28,0
"37136",3474,3474,"4","2017-06-28 10:28:39.293","2017-06-28 11:20:03.400","NULL",0,2,1,10.61,2017-06-28,0
"37137",3474,3474,"4","2017-06-28 10:28:39.293","2017-06-28 11:20:03.400","NULL",0,2,1,10.59,2017-06-28,0
"37138",3476,3476,"9","2017-06-28 10:34:14.687","2017-06-28 11:30:52.293","NULL",0,2,1,3.2,2017-06-28,0
"37139",3476,3476,"9","2017-06-28 10:34:14.687","2017-06-28 11:30:52.293","NULL",0,2,1,0.5,2017-06-28,0
"37140",3477,3477,"7","2017-06-28 10:41:39.180","2017-06-28 11:35:49.767","NULL",0,2,1,4,2017-06-28,0
"37141",3477,3477,"7","2017-06-28 10:41:39.180","2017-06-28 11:35:49.767","NULL",0,2,1,4,2017-06-28,0
"37142",3481,3481,"15921","2017-06-28 17:18:32.493","2017-06-28 17:55:33.953","NULL",1,1,2,41.25,2017-06-28,0
"37142",3479,3479,"8","2017-06-28 10:44:52.430","2017-06-28 10:44:52.430","NULL",1,2,2,41.25,2017-06-28,0
"37143",3479,3479,"8","2017-06-28 10:44:52.430","2017-06-28 10:44:52.430","NULL",0,2,1,15.5,2017-06-28,0
"37145",3482,3482,"11","2017-06-28 17:32:38.600","2017-06-28 18:55:18.013","NULL",0,5,1,29.95,2017-06-28,0
"37146",3482,3482,"11","2017-06-28 17:32:38.600","2017-06-28 18:55:18.013","NULL",0,5,1,13,2017-06-28,0
"37147",3482,3482,"11","2017-06-28 17:32:38.600","2017-06-28 18:55:18.013","NULL",0,5,1,11,2017-06-28,0
"37148",3482,3482,"11","2017-06-28 17:32:38.600","2017-06-28 18:55:18.013","NULL",0,5,1,12,2017-06-28,0
"37149",3483,3483,"3","2017-06-28 17:51:21.637","2017-06-28 19:12:25.797","NULL",0,4,1,13.45,2017-06-28,0
"37150",3483,3483,"3","2017-06-28 17:51:21.637","2017-06-28 19:12:25.797","NULL",0,4,1,12.75,2017-06-28,0
"37151",3483,3483,"3","2017-06-28 17:51:21.637","2017-06-28 19:12:25.797","NULL",0,4,1,12.95,2017-06-28,0
"37152",3483,3483,"3","2017-06-28 17:51:21.637","2017-06-28 19:12:25.797","NULL",0,4,1,34.15,2017-06-28,0
"37153",3484,3484,"4","2017-06-28 18:02:15.577","2017-06-28 19:11:16.300","NULL",0,1,1,13.5,2017-06-28,0
"37154",3484,3484,"4","2017-06-28 18:02:15.577","2017-06-28 19:11:16.300","NULL",0,1,1,0.5,2017-06-28,0
"37155",3485,3485,"10","2017-06-28 18:22:53.427","2017-06-28 18:45:56.880","NULL",0,3,1,20,2017-06-28,0
"37156",3485,3485,"10","2017-06-28 18:22:53.427","2017-06-28 18:45:56.880","NULL",0,3,1,16,2017-06-28,0
"37157",3485,3485,"10","2017-06-28 18:22:53.427","2017-06-28 18:45:56.880","NULL",0,3,1,16.5,2017-06-28,0
"37158",3489,3489,"15923","2017-06-28 19:58:50.497","2017-06-28 20:01:14.823","NULL",1,1,2,18.45,2017-06-28,0
"37158",3487,3487,"9","2017-06-28 18:42:57.107","2017-06-28 19:58:02.120","NULL",1,2,2,18.45,2017-06-28,0
"37159",3487,3487,"9","2017-06-28 18:42:57.107","2017-06-28 19:58:02.120","NULL",0,2,1,5.5,2017-06-28,0
"37162",3491,3491,"15925","2017-06-28 20:00:35.427","2017-06-28 20:31:52.073","NULL",1,1,2,18.83,2017-06-28,0
"37162",3490,3490,"15924","2017-06-28 19:59:56.227","2017-06-28 20:00:09.357","NULL",1,1,2,18.83,2017-06-28,0
"37165",3492,3492,"4","2017-06-29 10:14:53.527","2017-06-29 10:53:54.433","NULL",0,1,1,18.2,2017-06-29,0
"37166",3497,3497,"15928","2017-06-29 17:09:15.670","2017-06-29 17:18:40.637","NULL",1,1,5,15.116,2017-06-29,0
"37166",3496,3496,"11","2017-06-29 12:29:06.760","2017-06-29 13:23:43.040","NULL",1,1,5,15.116,2017-06-29,0
"37166",3495,3495,"4","2017-06-29 12:20:37.057","2017-06-29 12:20:56.873","NULL",1,1,5,15.116,2017-06-29,0
"37166",3494,3494,"15927","2017-06-29 11:19:15.373","2017-06-29 11:22:18.187","NULL",1,1,5,15.116,2017-06-29,0
"37166",3493,3493,"15926","2017-06-29 10:30:14.610","2017-06-29 10:32:12.993","NULL",1,1,5,15.116,2017-06-29,0
"3717",126,126,"11","2016-04-18 11:09:11.427","2016-04-18 11:09:11.427","NULL",0,3,1,17.5,2016-04-18,0
"37174",3498,3498,"15929","2017-06-29 17:15:33.697","2017-06-29 17:17:25.007","NULL",0,1,1,13.68,2017-06-29,0
"37175",3499,3499,"10","2017-06-29 18:09:03.987","2017-06-29 19:11:12.360","NULL",0,4,1,3,2017-06-29,0
"37176",3499,3499,"10","2017-06-29 18:09:03.987","2017-06-29 19:11:12.360","NULL",0,4,1,9.5,2017-06-29,0
"37177",3499,3499,"10","2017-06-29 18:09:03.987","2017-06-29 19:11:12.360","NULL",0,4,1,10,2017-06-29,0
"37178",3499,3499,"10","2017-06-29 18:09:03.987","2017-06-29 19:11:12.360","NULL",0,4,1,10,2017-06-29,0
"37179",3500,3500,"5","2017-06-29 18:20:51.427","2017-06-29 19:27:30.280","NULL",0,1,1,22,2017-06-29,0
"3718",126,126,"11","2016-04-18 11:09:11.427","2016-04-18 11:09:11.427","NULL",0,3,1,18.5,2016-04-18,0
"37180",3500,3500,"5","2017-06-29 18:20:51.427","2017-06-29 19:27:30.280","NULL",0,1,1,22.5,2017-06-29,0
"37181",3500,3500,"5","2017-06-29 18:20:51.427","2017-06-29 19:27:30.280","NULL",0,1,1,3,2017-06-29,0
"37182",3502,3502,"16","2017-06-29 18:38:11.313","2017-06-29 19:18:11.640","NULL",0,4,1,22,2017-06-29,0
"37183",3502,3502,"16","2017-06-29 18:38:11.313","2017-06-29 19:18:11.640","NULL",0,4,1,37.5,2017-06-29,0
"37185",3502,3502,"16","2017-06-29 18:38:11.313","2017-06-29 19:18:11.640","NULL",0,4,1,21.5,2017-06-29,0
"37186",3502,3502,"16","2017-06-29 18:38:11.313","2017-06-29 19:18:11.640","NULL",0,4,1,22,2017-06-29,0
"37187",3501,3501,"3","2017-06-29 18:34:56.717","2017-06-29 20:22:48.937","NULL",0,1,1,53,2017-06-29,0
"37188",3501,3501,"3","2017-06-29 18:34:56.717","2017-06-29 20:22:48.937","NULL",0,1,1,39,2017-06-29,0
"37189",3501,3501,"3","2017-06-29 18:34:56.717","2017-06-29 20:22:48.937","NULL",0,1,1,40.9,2017-06-29,0
"37190",3503,3503,"18","2017-06-29 18:58:37.213","2017-06-29 20:41:19.947","NULL",0,1,1,5,2017-06-29,0
"37191",3503,3503,"18","2017-06-29 18:58:37.213","2017-06-29 20:41:19.947","NULL",0,1,1,20.5,2017-06-29,0
"37194",3506,3506,"15932","2017-06-29 20:00:09.847","2017-06-29 20:01:29.257","NULL",0,2,1,40.5,2017-06-29,0
"37195",3507,3507,"15933","2017-06-29 20:18:59.327","2017-06-29 20:36:52.007","NULL",0,1,1,44.55,2017-06-29,0
"37196",3508,3508,"4","2017-06-30 09:55:01.197","2017-06-30 11:17:37.707","NULL",0,2,1,16.5,2017-06-30,0
"37197",3508,3508,"4","2017-06-30 09:55:01.197","2017-06-30 11:17:37.707","NULL",0,2,1,25.25,2017-06-30,0
"37198",3509,3509,"2","2017-06-30 10:12:16.233","2017-06-30 11:39:20.867","NULL",0,2,1,7.42,2017-06-30,0
"37199",3509,3509,"2","2017-06-30 10:12:16.233","2017-06-30 11:39:20.867","NULL",0,2,1,14.83,2017-06-30,0
"37200",3510,3510,"11","2017-06-30 10:26:37.947","2017-06-30 10:26:37.947","NULL",0,2,1,19,2017-06-30,0
"37201",3510,3510,"11","2017-06-30 10:26:37.947","2017-06-30 10:26:37.947","NULL",0,2,1,16,2017-06-30,0
"37203",3511,3511,"5","2017-06-30 10:32:14.440","2017-06-30 11:30:19.127","NULL",0,1,1,45.6,2017-06-30,0
"37204",3511,3511,"5","2017-06-30 10:32:14.440","2017-06-30 11:30:19.127","NULL",0,1,1,16,2017-06-30,0
"37207",3511,3511,"5","2017-06-30 10:32:14.440","2017-06-30 11:30:19.127","NULL",0,1,1,17.7,2017-06-30,0
"37209",3511,3511,"5","2017-06-30 10:32:14.440","2017-06-30 11:30:19.127","NULL",0,1,1,29,2017-06-30,0
"37210",3512,3512,"15934","2017-06-30 11:01:31.007","2017-06-30 11:02:27.087","NULL",0,1,1,0,2017-06-30,0
"37211",3513,3513,"18","2017-06-30 11:10:25.403","2017-06-30 11:11:03.080","NULL",0,2,1,19,2017-06-30,0
"37212",3513,3513,"18","2017-06-30 11:10:25.403","2017-06-30 11:11:03.080","NULL",0,2,1,14,2017-06-30,0
"37213",3514,3514,"8","2017-06-30 11:27:09.907","2017-06-30 11:28:29.333","NULL",0,2,1,17,2017-06-30,0
"37214",3514,3514,"8","2017-06-30 11:27:09.907","2017-06-30 11:28:29.333","NULL",0,2,1,14.2,2017-06-30,0
"37218",3517,3517,"9","2017-06-30 17:52:21.727","2017-06-30 17:57:20.253","NULL",1,1,2,37.05,2017-06-30,0
"37218",3521,3521,"6","2017-06-30 19:05:38.783","2017-06-30 20:42:46.900","NULL",1,1,2,37.05,2017-06-30,0
"37219",3517,3517,"9","2017-06-30 17:52:21.727","2017-06-30 17:57:20.253","NULL",0,1,1,24,2017-06-30,0
"37221",3524,3524,"15937","2017-06-30 19:23:05.637","2017-06-30 19:25:24.020","NULL",1,1,2,17.6,2017-06-30,0
"37221",3518,3518,"4","2017-06-30 18:04:32.287","2017-06-30 19:22:17.023","NULL",1,2,2,17.6,2017-06-30,0
"37222",3518,3518,"4","2017-06-30 18:04:32.287","2017-06-30 19:22:17.023","NULL",0,2,1,3,2017-06-30,0
"37223",3520,3520,"7","2017-06-30 18:25:53.257","2017-06-30 18:25:53.257","NULL",0,2,1,19,2017-06-30,0
"37224",3520,3520,"7","2017-06-30 18:25:53.257","2017-06-30 18:25:53.257","NULL",0,2,1,14,2017-06-30,0
"37225",3519,3519,"15936","2017-06-30 18:16:41.110","2017-06-30 18:17:28.907","NULL",0,1,1,25.2,2017-06-30,0
"3723",127,127,"5","2016-04-18 11:09:16.223","2016-04-18 11:09:16.223","NULL",0,2,1,20,2016-04-18,0
"37233",3522,3522,"16","2017-06-30 19:14:42.707","2017-06-30 20:16:48.983","NULL",0,4,1,59.2,2017-06-30,0
"37234",3522,3522,"16","2017-06-30 19:14:42.707","2017-06-30 20:16:48.983","NULL",0,4,1,15,2017-06-30,0
"37235",3522,3522,"16","2017-06-30 19:14:42.707","2017-06-30 20:16:48.983","NULL",0,4,1,17,2017-06-30,0
"37236",3522,3522,"16","2017-06-30 19:14:42.707","2017-06-30 20:16:48.983","NULL",0,4,1,18,2017-06-30,0
"37237",3523,3523,"10","2017-06-30 19:14:58.493","2017-06-30 20:51:42.727","NULL",0,3,1,33.5,2017-06-30,0
"37238",3523,3523,"10","2017-06-30 19:14:58.493","2017-06-30 20:51:42.727","NULL",0,3,1,0,2017-06-30,0
"37239",3523,3523,"10","2017-06-30 19:14:58.493","2017-06-30 20:51:42.727","NULL",0,3,1,14,2017-06-30,0
"3724",127,127,"5","2016-04-18 11:09:16.223","2016-04-18 11:09:16.223","NULL",0,2,1,21,2016-04-18,0
"37242",3525,3525,"9","2017-06-30 19:57:01.167","2017-06-30 21:02:47.080","NULL",0,1,1,25.8,2017-06-30,0
"37243",3525,3525,"9","2017-06-30 19:57:01.167","2017-06-30 21:02:47.080","NULL",0,1,1,0,2017-06-30,0
"37245",3527,3527,"10","2017-07-01 10:53:15.690","2017-07-01 12:00:43.877","NULL",0,1,1,6,2017-07-01,0
"37246",3527,3527,"10","2017-07-01 10:53:15.690","2017-07-01 12:00:43.877","NULL",0,1,1,13,2017-07-01,0
"37248",3526,3526,"4","2017-07-01 10:53:00.820","2017-07-01 12:16:13.793","NULL",0,1,1,0,2017-07-01,0
"37249",3526,3526,"4","2017-07-01 10:53:00.820","2017-07-01 12:16:13.793","NULL",0,1,1,16,2017-07-01,0
"37250",3528,3528,"9","2017-07-01 11:46:58.633","2017-07-01 11:46:58.633","NULL",0,2,1,16.2,2017-07-01,0
"37251",3528,3528,"9","2017-07-01 11:46:58.633","2017-07-01 11:46:58.633","NULL",0,2,1,16.2,2017-07-01,0
"37252",3530,3530,"5","2017-07-01 11:59:35.643","2017-07-01 11:59:35.643","NULL",0,2,1,22,2017-07-01,0
